Time	Grain1	Grain2	Grain3	Grain4	Grain5	Grain6	Grain7	Grain8	Grain9	Grain10	Grain11	Grain12	Grain13	Grain14	Grain15	Grain16	Grain17	Grain18	Grain19	Grain20	Grain21	Grain22	Grain23	Grain24	Grain25	Grain26	Grain27	Grain28	Grain29	Grain30	Grain31	Grain32	Grain33	Grain34	Grain35	Grain36	Grain37	Grain38	Grain39	Grain40	Grain41	Grain42	Grain43	Grain44	Grain45	Grain46	Grain47	Grain48	Grain49	Grain50	Grain51	Grain52	Grain53	Grain54	Grain55	Grain56	Grain57	Grain58	Grain59	Grain60	Grain61	Grain62	Grain63	Grain64	Grain65	Grain66	Grain67	Grain68	Grain69	Grain70	Grain71	Grain72	Grain73	Grain74	Grain75	Grain76	Grain77	Grain78	Grain79	Grain80	Grain81	Grain82	Grain83	Grain84	Grain85	Grain86	Grain87	Grain88	Grain89	Grain90	Grain91	Grain92	Grain93	Grain94	Grain95	Grain96	Grain97	Grain98	Grain99	Grain100
0.00015	0	0	0	0	-3.32269	-18.5556	14.0219	7.72096	0.135418	4.81026e-05	6.89699e-11	2.92204e-20	6.75858e-35	2.07775e-57	1.00345e-91	9.69206e-144	2.67436e-222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000155	0	0	0	0	-1.44582	-17.5188	6.63509	11.9077	0.421468	0.000377552	2.06901e-09	6.40917e-18	2.89665e-31	7.63876e-52	2.9185e-83	6.25556e-131	5.69628e-203	1.4452e-311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00016	0	0	0	0	-0.501152	-14.0047	-2.5234	15.9088	1.11817	0.00237004	4.46808e-08	8.61241e-16	5.9623e-28	9.35407e-47	1.63225e-75	3.40473e-119	2.97072e-185	7.06712e-285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000165	0	0	0	0	-0.116077	-9.64074	-11.0061	18.2002	2.55066	0.0121019	7.13377e-07	7.38356e-14	6.2655e-25	4.18238e-42	2.01501e-68	1.92203e-108	5.17503e-169	2.10748e-260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00017	0	0	0	0	-0.00432935	-5.7328	-16.6509	17.3018	5.03521	0.0510297	8.62742e-06	4.19066e-12	3.55422e-22	7.42527e-38	6.22758e-62	1.35948e-98	3.99844e-154	5.87006e-238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000175	0	0	0	0	0	-2.92066	-18.4425	12.5467	8.6363	0.180075	8.07896e-05	1.62862e-10	1.14526e-19	5.65116e-34	5.40602e-56	1.43191e-89	1.77548e-140	2.25263e-217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00018	0	0	0	0	0	-1.2649	-16.7653	4.61427	12.8773	0.538002	0.000597575	4.46931e-09	2.19606e-17	1.9775e-30	1.46432e-50	2.62999e-81	5.74217e-128	1.69925e-198	7.99234e-305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000185	0	0	0	0	0	-0.448806	-12.9859	-4.55626	16.6131	1.3743	0.00355471	8.90691e-08	2.61484e-15	3.39208e-27	1.36267e-45	9.73248e-74	1.67997e-116	3.48796e-181	9.62874e-279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00019	0	0	0	0	0	-0.117411	-8.69105	-12.5098	18.2755	3.02553	0.0172827	1.32248e-06	2.01001e-13	3.02445e-24	4.75763e-41	8.2822e-67	5.422e-106	2.62364e-165	8.1379e-255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000195	0	0	0	0	0	-0.0136853	-5.04124	-17.3002	16.5115	5.77391	0.0696756	1.49741e-05	1.03359e-11	1.47895e-21	6.75559e-37	1.82939e-60	2.31504e-96	9.49825e-151	7.26279e-233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
