Time	(LW,G1)	(G1,G2)	(G2,G3)	(G3,G4)	(G4,G5)	(G5,G6)	(G6,G7)	(G7,G8)	(G8,G9)	(G9,G10)	(G10,G11)	(G11,G12)	(G12,G13)	(G13,G14)	(G14,G15)	(G15,G16)	(G16,G17)	(G17,G18)	(G18,G19)	(G19,G20)	(G20,G21)	(G21,G22)	(G22,G23)	(G23,G24)	(G24,G25)	(G25,G26)	(G26,G27)	(G27,G28)	(G28,G29)	(G29,G30)	(G30,G31)	(G31,G32)	(G32,G33)	(G33,G34)	(G34,G35)	(G35,G36)	(G36,G37)	(G37,G38)	(G38,G39)	(G39,G40)	(G40,G41)	(G41,G42)	(G42,G43)	(G43,G44)	(G44,G45)	(G45,G46)	(G46,G47)	(G47,G48)	(G48,G49)	(G49,G50)	(G50,G51)	(G51,G52)	(G52,G53)	(G53,G54)	(G54,G55)	(G55,G56)	(G56,G57)	(G57,G58)	(G58,G59)	(G59,G60)	(G60,G61)	(G61,G62)	(G62,G63)	(G63,G64)	(G64,G65)	(G65,G66)	(G66,G67)	(G67,G68)	(G68,G69)	(G69,G70)	(G70,G71)	(G71,G72)	(G72,G73)	(G73,G74)	(G74,G75)	(G75,G76)	(G76,G77)	(G77,G78)	(G78,G79)	(G79,G80)	(G80,G81)	(G81,G82)	(G82,G83)	(G83,G84)	(G84,G85)	(G85,G86)	(G86,G87)	(G87,G88)	(G88,G89)	(G89,G90)	(G90,G91)	(G91,G92)	(G92,G93)	(G93,G94)	(G94,G95)	(G95,G96)	(G96,G97)	(G97,G98)	(G98,G99)	(G99,G100)	(G100,RW)
0.00024	0	0	0	0	0	0	0	0	1.28454e-09	1.91091e-06	1.29493e-05	8.07446e-07	2.62153e-10	8.20836e-17	1.18485e-27	6.53331e-45	9.44478e-72	6.15868e-113	1.26253e-175	1.47689e-270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000245	0	0	0	0	0	0	0	0	7.9934e-11	6.90798e-07	1.27776e-05	2.1575e-06	2.32963e-09	3.8308e-15	6.24323e-25	1.26588e-40	4.01072e-65	8.39849e-103	3.11318e-160	2.78876e-247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00025	0	0	0	0	0	0	0	0	2.2896e-13	1.97704e-07	1.02949e-05	4.63387e-06	1.56345e-08	1.19852e-13	1.82306e-22	1.01691e-36	4.55957e-59	1.58914e-93	3.97184e-146	6.20149e-226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000255	0	0	0	0	0	0	0	0	0	4.402e-08	6.75932e-06	8.05517e-06	8.06367e-08	2.59108e-12	3.09227e-20	3.63707e-33	1.54483e-53	4.90148e-85	3.33882e-133	2.33409e-206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00026	0	0	0	0	0	0	0	0	0	7.40278e-09	3.60261e-06	1.13888e-05	3.24474e-07	3.97814e-11	3.18075e-18	6.18286e-30	1.72123e-48	2.85701e-77	2.3088e-121	2.07434e-188	7.06076e-290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000265	0	0	0	0	0	0	0	0	0	8.82345e-10	1.54946e-06	1.31363e-05	1.03172e-06	4.44549e-10	2.06361e-16	5.30414e-27	6.90277e-44	3.60463e-70	1.61009e-110	5.90929e-172	5.23178e-265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00027	0	0	0	0	0	0	0	0	0	6.15403e-11	5.33298e-07	1.23767e-05	2.61967e-06	3.69588e-09	8.75257e-15	2.4259e-24	1.0825e-39	1.11501e-63	1.36525e-100	7.14451e-157	3.39149e-242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000275	0	0	0	0	0	0	0	0	0	8.39687e-13	1.45225e-07	9.52003e-06	5.35663e-06	2.33067e-08	2.50732e-13	6.22019e-22	7.16266e-36	9.48061e-58	1.67127e-91	4.7435e-143	2.83118e-221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00028	0	0	0	0	0	0	0	0	0	0	3.07904e-08	5.96419e-06	8.87709e-06	1.13381e-07	4.99673e-12	9.3626e-20	2.14414e-32	2.46104e-52	3.45802e-83	2.19113e-130	4.34055e-202	1.53376e-310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000285	0	0	0	0	0	0	0	0	0	0	4.95541e-09	3.03045e-06	1.19763e-05	4.31713e-07	7.11454e-11	8.62839e-18	3.09559e-29	2.14768e-47	1.39769e-75	8.75047e-119	1.69309e-184	5.75467e-284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00029	0	0	0	0	0	0	0	0	0	0	5.75806e-10	1.24103e-06	1.31884e-05	1.30242e-06	7.41285e-10	5.05936e-16	2.28568e-26	6.88332e-43	1.26042e-68	3.68825e-108	2.26652e-168	1.37359e-259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000295	0	0	0	0	0	0	0	0	0	0	4.20627e-11	4.06138e-07	1.18643e-05	3.14452e-06	5.77364e-09	1.95482e-14	9.10777e-24	8.78709e-39	2.86501e-62	1.97055e-98	1.37074e-153	3.15029e-237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0003	0	0	0	0	0	0	0	0	0	0	1.01282e-12	1.05018e-07	8.71086e-06	6.1242e-06	3.42521e-08	5.13806e-13	2.05737e-21	4.81339e-35	1.83607e-56	1.57898e-89	4.8204e-140	1.01381e-216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000305	0	0	0	0	0	0	0	0	0	0	0	2.11309e-08	5.2055e-06	9.67864e-06	1.5732e-07	9.45584e-12	2.75601e-19	1.21139e-31	3.67675e-51	2.21444e-81	1.24281e-127	6.48187e-198	3.0918e-304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00031	0	0	0	0	0	0	0	0	0	0	0	3.23467e-09	2.52021e-06	1.24624e-05	5.67279e-07	1.25057e-10	2.28145e-17	1.49127e-28	2.5284e-46	6.26382e-74	2.90643e-116	1.13312e-180	3.48059e-278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000315	0	0	0	0	0	0	0	0	0	0	0	3.61546e-10	9.81994e-07	1.3103e-05	1.62482e-06	1.21657e-09	1.2118e-15	9.51071e-26	6.51122e-42	4.07055e-67	7.49618e-106	7.26212e-165	2.75219e-254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00032	0	0	0	0	0	0	0	0	0	0	0	2.65821e-11	3.05239e-07	1.1254e-05	3.73204e-06	8.88752e-09	4.27389e-14	3.31221e-23	6.79905e-38	6.84907e-61	2.55155e-96	2.23377e-150	2.28972e-232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000325	0	0	0	0	0	0	0	0	0	0	0	8.38765e-13	7.48288e-08	7.88566e-06	6.92557e-06	4.96511e-08	1.03254e-12	6.61016e-21	3.09664e-34	3.33003e-55	1.35158e-87	4.22312e-137	2.90497e-212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00033	0	0	0	0	0	0	0	0	0	0	0	0	1.42538e-08	4.49358e-06	1.04404e-05	2.1549e-07	1.7576e-11	7.9005e-19	6.57754e-31	5.17453e-50	1.29627e-79	6.15903e-125	7.90287e-194	4.59637e-298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000335	0	0	0	0	0	0	0	0	0	0	0	0	2.06626e-09	2.07199e-06	1.2832e-05	7.36381e-07	2.1621e-10	5.88792e-17	6.92834e-28	2.8189e-45	2.58661e-72	8.53664e-114	6.30471e-177	1.59534e-272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00034	0	0	0	0	0	0	0	0	0	0	0	0	2.20118e-10	7.67671e-07	1.28818e-05	2.0036e-06	1.96619e-09	2.83869e-15	3.82854e-25	5.86082e-41	1.22007e-65	1.36199e-103	1.96628e-161	4.2827e-249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000345	0	0	0	0	0	0	0	0	0	0	0	0	1.58816e-11	2.26445e-07	1.05627e-05	4.38004e-06	1.34866e-08	9.1554e-14	1.16863e-22	5.02751e-37	1.52954e-59	2.98261e-94	3.1218e-147	1.32146e-227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00035	0	0	0	0	0	0	0	0	0	0	0	0	5.7351e-13	5.25634e-08	7.06208e-06	7.74709e-06	7.10159e-08	2.03637e-12	2.06573e-20	1.91128e-33	5.67528e-54	1.05375e-85	3.21562e-134	6.74337e-208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000355	0	0	0	0	0	0	0	0	0	0	0	0	1.98729e-16	9.46062e-09	3.83624e-06	1.11426e-05	2.91465e-07	3.21074e-11	2.20796e-18	3.43851e-30	6.87983e-49	6.96706e-78	2.68508e-122	7.94907e-190	5.11944e-292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00036	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29449e-09	1.68396e-06	1.30739e-05	9.44491e-07	3.67845e-10	1.4845e-16	3.10899e-27	2.98346e-44	9.87914e-71	2.2301e-111	2.94217e-173	5.61586e-267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000365	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30574e-10	5.92896e-07	1.25315e-05	2.44245e-06	3.13057e-09	6.50855e-15	1.4929e-24	5.03003e-40	3.40484e-64	2.22307e-101	4.53271e-158	5.23484e-244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00037	0	0	0	0	0	0	0	0	0	0	0	0	0	9.08945e-12	1.65835e-07	9.80879e-06	5.0838e-06	2.01818e-08	1.92285e-13	4.00457e-22	3.55888e-36	3.19955e-58	3.16067e-92	3.76555e-144	6.11468e-223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000375	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4883e-13	3.64102e-08	6.25624e-06	8.57279e-06	1.00249e-07	3.94349e-12	6.28484e-20	1.13344e-32	9.10998e-53	7.5096e-84	2.13971e-131	1.2787e-203	7.37977e-313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00038	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1965e-15	6.18237e-09	3.23871e-06	1.17661e-05	3.89358e-07	5.76704e-11	6.02044e-18	1.73282e-29	8.65867e-48	3.44877e-76	1.03463e-119	6.64348e-186	4.31837e-286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.96459e-10	1.35282e-06	1.31803e-05	1.19715e-06	6.16081e-10	3.65892e-16	1.34896e-26	3.00269e-43	3.4991e-69	5.20274e-109	1.15868e-169	1.53248e-261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00039	6.35967e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	7.57015e-11	4.52373e-07	1.20623e-05	2.94374e-06	4.91207e-09	1.46144e-14	5.64436e-24	4.12237e-39	8.86719e-63	3.27118e-99	8.94375e-155	5.06695e-239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000395	5.97658e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	5.02439e-12	1.19891e-07	9.01173e-06	5.83593e-06	2.97892e-08	3.96135e-13	1.33387e-21	2.41486e-35	6.28186e-57	3.04565e-90	3.93849e-141	2.28453e-218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0004	1.86479e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95896e-13	2.48732e-08	5.48216e-06	9.38483e-06	1.39697e-07	7.50172e-12	1.86287e-19	6.46542e-32	1.37973e-51	4.90502e-82	1.24929e-128	1.9929e-199	1.60845e-306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000405	3.92334e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45686e-15	3.97903e-09	2.70367e-06	1.22932e-05	5.13793e-07	1.01887e-10	1.60264e-17	8.42646e-29	1.03313e-46	1.576e-74	3.5362e-117	4.63834e-182	2.78125e-280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00041	6.65314e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.81644e-10	1.07418e-06	1.31479e-05	1.49973e-06	1.01609e-09	8.82101e-16	5.66431e-26	2.87765e-42	1.15169e-67	1.08736e-106	3.86909e-166	3.26508e-256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000415	9.76549e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29778e-11	3.40953e-07	1.14881e-05	3.5081e-06	7.59736e-09	3.21526e-14	2.0707e-23	3.22998e-38	2.15895e-61	4.35141e-97	1.51688e-151	3.90833e-234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00042	1.28446e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69654e-12	8.55578e-08	8.19092e-06	6.62634e-06	4.33809e-08	8.00847e-13	4.32151e-21	1.57232e-34	1.15946e-55	2.67526e-88	3.58525e-138	6.93033e-214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000425	1.54229e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0372e-13	1.67576e-08	4.75139e-06	1.01641e-05	1.92204e-07	1.40235e-11	5.38269e-19	3.55081e-31	1.97443e-50	2.94276e-80	6.42137e-126	2.56558e-195	2.59342e-300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00043	1.70782e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12337e-15	2.52259e-09	2.23161e-06	1.27085e-05	6.69831e-07	1.7711e-10	4.16722e-17	3.95734e-28	1.17015e-45	6.66144e-73	1.0752e-114	2.71733e-178	1.37683e-274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000435	1.75268e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.86406e-10	8.42936e-07	1.29775e-05	1.85712e-06	1.65067e-09	2.08104e-15	2.30347e-25	2.62902e-41	3.52869e-66	2.0412e-104	1.09983e-162	5.46392e-251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00044	1.66907e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39223e-11	2.53821e-07	1.08255e-05	4.13411e-06	1.15857e-08	6.9337e-14	7.37605e-23	2.422e-37	4.92198e-60	5.24507e-95	2.21917e-148	2.41522e-229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000445	1.47152e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40987e-12	6.0264e-08	7.36494e-06	7.44225e-06	6.23394e-08	1.58937e-12	1.36265e-20	9.83245e-34	2.01466e-54	2.14661e-86	2.84957e-135	1.71525e-209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00045	1.19349e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.24328e-14	1.11334e-08	4.07276e-06	1.08909e-05	2.61141e-07	2.57694e-11	1.51696e-18	1.87909e-30	2.67302e-49	1.62474e-78	2.91399e-123	2.73997e-191	3.15959e-294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000455	8.79663e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.93074e-16	1.57531e-09	1.82107e-06	1.29992e-05	8.6286e-07	3.03003e-10	1.05892e-16	1.79618e-27	1.25952e-44	2.60882e-71	2.91589e-112	1.34099e-174	5.26964e-269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00046	5.76175e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67503e-10	6.53662e-07	1.26745e-05	2.27339e-06	2.642e-09	4.80641e-15	9.07814e-25	2.29205e-40	1.008e-64	3.44973e-102	2.6708e-159	7.21976e-246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000465	3.21381e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30645e-11	1.86613e-07	1.00928e-05	4.81797e-06	1.74233e-08	1.46621e-13	2.55269e-22	1.73969e-36	1.05217e-58	5.74097e-93	2.80946e-145	1.2015e-224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
